Step,AgentID,Theta,ChosenEp,ChosenEs,Payoff,RunId,iteration,nu,theta_L,theta_H,delta_W,safety_bonus,performance_bonus,developer_class,developer_params,contract_type,pre_calculated_menu,DisasterOccurred,SocialWelfare,initial_guess
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,27,27,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,28,28,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,29,29,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,30,30,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,31,31,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,32,32,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,33,33,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,34,34,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,35,35,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,36,36,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,37,37,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,38,38,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,39,39,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,40,40,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,41,41,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.10816474420965,42,42,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.10816474420965,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,43,43,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,44,44,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,45,45,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,46,46,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,47,47,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,48,48,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.10816474420965,49,49,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.10816474420965,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,50,50,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,51,51,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,0.0,52,52,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,True,-1000.0,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,53,53,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,54,54,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,55,55,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,56,56,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,57,57,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,58,58,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,59,59,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,60,60,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,61,61,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,62,62,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,63,63,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,64,64,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,65,65,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,0.0,66,66,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,True,-1000.0,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,67,67,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,68,68,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,69,69,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,70,70,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,71,71,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,0.0,72,72,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,True,-1000.0,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,73,73,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.10816474420965,74,74,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.10816474420965,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,75,75,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,76,76,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,77,77,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,78,78,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,79,79,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,80,80,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,81,81,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,82,82,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,83,83,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,0.0,84,84,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,True,-1000.0,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,85,85,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,86,86,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,87,87,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.10816474420965,88,88,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.10816474420965,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,89,89,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.10816474420965,90,90,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.10816474420965,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,91,91,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.0790598294986,92,92,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.0790598294986,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,93,93,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,94,94,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,95,95,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,96,96,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,0.0,97,97,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,True,-1000.0,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,98,98,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,99,99,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,100,100,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,42.0790598294986,101,101,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.0790598294986,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.10816474420965,102,102,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.10816474420965,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,103,103,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,104,104,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,105,105,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,106,106,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,107,107,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,108,108,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,109,109,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,110,110,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,111,111,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,112,112,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,113,113,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,114,114,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,115,115,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,116,116,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,117,117,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,118,118,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.0,0.052561861916703805,2.732877168254886,42.023659484439804,119,119,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.023659484439804,
0,1,1.5,0.07995298998234436,3.0338229961222045,42.02155508112814,120,120,0.5,1.0,1.5,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,pre_calculated_optimal,,False,-42.02155508112814,
